Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2017,Tot_Dsg_Unts_2017,Tot_Clms_2017,Tot_Benes_2017,Avg_Spnd_Per_Dsg_Unt_Wghtd_2017,Avg_Spnd_Per_Clm_2017,Avg_Spnd_Per_Bene_2017,Outlier_Flag_2017,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spnd_Per_Dsg_Unt_Wghtd_2018,Avg_Spnd_Per_Clm_2018,Avg_Spnd_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spnd_Per_Dsg_Unt_Wghtd_2019,Avg_Spnd_Per_Clm_2019,Avg_Spnd_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spnd_Per_Dsg_Unt_Wghtd_2020,Avg_Spnd_Per_Clm_2020,Avg_Spnd_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spnd_Per_Dsg_Unt_Wghtd_2021,Avg_Spnd_Per_Clm_2021,Avg_Spnd_Per_Bene_2021,Outlier_Flag_2021,Chg_Avg_Spnd_Per_Dsg_Unt_20_21,CAGR_Avg_Spnd_Per_Dsg_Unt_17_21
Norethindrone-E.Estradiol-Iron,Norethindrone-E.Estradiol-Iron,Actavis/Teva,22320.06,5602.0,137.0,46.0,3.984302035,162.92014599,485.21869565,0.0,37789.85,14476.0,340.0,96.0,2.6105174081,111.14661765,393.64427083,0.0,46305.49,14588.0,315.0,97.0,3.1742178503,147.00155556,477.37618557,0.0,57529.21,15349.0,308.0,91.0,3.7480754447,186.78314935,632.18912088,0.0,47296.81,16128.0,298,85.0,2.9325899058,158.71412752,556.43305882,0,-0.217574473,-0.073757359
Norgesic Forte,Orphenadrine/Aspirin/Caffeine,Poly Pharmaceut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398249.43,40770.0,354,289.0,34.296037037,3949.8571469,4838.2333218,0,,
Norgestimate-Ethinyl Estradiol,Norgestimate-Ethinyl Estradiol,Mylan,13397.92,14896.0,407.0,183.0,0.8994307197,32.918722359,73.212677596,0.0,,,,,,,,,10584.84,20636.0,558.0,198.0,0.5139996145,18.969247312,53.458787879,0.0,6846.23,12193.0,360.0,88.0,0.5643787993,19.017305556,77.798068182,0.0,342.46,1038.0,31,12.0,0.3420396491,11.047096774,28.538333333,1,-0.39395376,-0.214715213
Norgestimate-Ethinyl Estradiol,Norgestimate-Ethinyl Estradiol,Avkare,,,,,,,,,,,,,,,,,,,,,,,,,556.5,1008.0,26.0,17.0,0.587196916,21.403846154,32.735294118,1.0,1844.01,4172.0,114,43.0,0.4419110202,16.175526316,42.883953488,0,-0.247422784,-0.247422784
Norgestimate-Ethinyl Estradiol,Norgestimate-Ethinyl Estradiol,Glenmark Pharma,174265.65,341946.0,8656.0,1984.0,0.5100412863,20.132353281,87.835509073,0.0,199146.0,376924.0,9373.0,2601.0,0.5292825267,21.246772645,76.565167243,0.0,320855.13,576231.0,13722.0,3408.0,0.5581816594,23.382533887,94.147632042,0.0,273768.03,464557.0,10437.0,2483.0,0.5915721478,26.230528888,110.25695932,0.0,264267.35,487079.0,9946,2677.0,0.5425820895,26.570214156,98.717725065,0,-0.082813328,0.0155820829
Norgestimate-Ethinyl Estradiol,Norgestimate-Ethinyl Estradiol,Lupin Pharmaceu,46807.85,110487.0,2604.0,707.0,0.4231554786,17.975364823,66.206294201,0.0,89311.91,185109.0,4644.0,1203.0,0.4854641359,19.231677433,74.240989194,0.0,97054.73,205458.0,5286.0,1424.0,0.4731592523,18.360713205,68.156411517,0.0,94284.84,184743.0,4335.0,1302.0,0.5114880883,21.74967474,72.415391705,0.0,77777.42,154837.0,3447,1077.0,0.5021940962,22.563800406,72.216731662,0,-0.018170496,0.0437413966
Noritate,Metronidazole,Bausch Health U,3725530.97,126180.0,1940.0,1347.0,29.525526787,1920.3767887,2765.7987899,0.0,3727671.33,114320.0,1767.0,1161.0,32.607341935,2109.604601,3210.7418863,0.0,3441718.1,105210.0,1657.0,1080.0,32.712841935,2077.0779119,3186.7760185,0.0,3335287.34,101725.0,1619.0,1025.0,32.787292603,2060.0910068,3253.9388683,0.0,2908601.54,88095.0,1420,914.0,33.016647256,2048.3109437,3182.2773961,0,0.00699523,0.0283331322
Norlyda,Norethindrone,Amneal Pharmace,29904.19,63777.0,1303.0,683.0,0.468886746,22.950260936,43.783587116,0.0,142667.99,236886.0,4650.0,1591.0,0.6022643381,30.681288172,89.671898177,0.0,166571.47,282746.0,4965.0,1839.0,0.5891205181,33.549137966,90.577199565,0.0,230579.57,343702.0,5708.0,1989.0,0.6708706088,40.395860196,115.92738562,0.0,188641.35,338774.0,5349,1884.0,0.5568353829,35.266657319,100.1281051,0,-0.169980954,0.0439139875
Norpace,Disopyramide Phosphate,Pharmaci/Pfizer,216496.9,52149.0,357.0,72.0,4.154174066,606.43389356,3006.9013889,0.0,195878.14,42215.0,279.0,50.0,4.6995089661,702.07218638,3917.5628,0.0,158658.64,33749.0,218.0,36.0,4.6834122606,727.79192661,4407.1844444,0.0,113012.38,24136.0,143.0,32.0,4.7147777076,790.29636364,3531.636875,0.0,117309.75,25345.0,158,40.0,4.6772821725,742.46677215,2932.74375,0,-0.007952768,0.0300948602
Norpace Cr,Disopyramide Phosphate,Pharmaci/Pfizer,655029.93,173463.0,1466.0,439.0,3.7939930521,446.81441337,1492.0955125,0.0,1247048.99,285294.0,2084.0,459.0,4.3706574419,598.39202975,2716.8823312,0.0,1554177.52,357828.0,2524.0,535.0,4.3408392603,615.75971474,2905.0047103,0.0,1573710.09,363976.0,2617.0,545.0,4.3240412955,601.34126481,2887.5414495,0.0,159719.77,36112.0,341,156.0,4.4305235454,468.38642229,1023.8446795,0,0.024625632,0.0395362286
Northera,Droxidopa,Lundbeck Inc.,169695765.08,3591151.0,19824.0,3182.0,49.907546547,8560.1172861,53329.907316,0.0,176669498.84,3288267.0,18818.0,2934.0,56.028730919,9388.3249463,60214.553115,0.0,211478683.77,3521123.0,20749.0,3165.0,62.046499817,10192.234988,66817.909564,0.0,240811641.5,3698677.0,22817.0,3322.0,66.070381521,10554.044857,72489.958308,0.0,88688954.42,1258304.0,7918,2229.0,71.806460105,11200.928823,39788.674033,0,0.0868177003,0.0952148513
Nortrel,Norethindrone-Ethin. Estradiol,Teva USA,436198.14,718133.0,18157.0,3335.0,0.6094484803,24.023690037,130.79404498,0.0,478032.94,733151.5,17285.0,3255.0,0.6530911223,27.655940989,146.86111828,0.0,521184.64,768786.0,16931.0,3242.0,0.6769106292,30.782862205,160.76022209,0.0,542239.46,778214.0,16517.0,3089.0,0.6957727241,32.829173579,175.53883457,0.0,472985.1,711286.0,14264,2825.0,0.6636998918,33.159359226,167.42835398,0,-0.046096708,0.0215477865
Nortriptyline HCl,Nortriptyline HCl,Teva USA,7827552.5,37596103.0,503733.0,130174.0,0.2128808885,15.539090153,60.131458663,0.0,7656007.48,37948747.0,483863.0,132393.0,0.2057840833,15.822676005,57.827887275,0.0,6544821.55,36269565.0,438311.0,125238.0,0.1844248523,14.931912615,52.259071129,0.0,7791234.88,38723840.0,440106.0,121797.0,0.205174001,17.703087165,63.96902124,0.0,7747153.49,37026010.0,411086,123732.0,0.213656204,18.845578516,62.612367779,0,0.04134151,0.000909263
Nortriptyline HCl,Nortriptyline HCl,Taro Pharm USA,6445616.89,37009010.0,590768.0,131509.0,0.1774101346,10.910572154,49.012743538,0.0,7108460.38,38753415.47,592879.0,144458.0,0.1872423799,11.989732104,49.207800053,0.0,8271021.38,44722986.142,638753.0,160922.0,0.1897675114,12.94870064,51.397704354,0.0,9551180.43,47944064.87,663794.0,166005.0,0.2042109451,14.388771863,57.535498509,0.0,11560592.87,54331921.49,740165,176374.0,0.2180672276,15.618940196,65.54590172,0,0.0678527909,0.0529384722
Nortriptyline HCl,Nortriptyline HCl,Pharm Assoc Inc,374159.49,1170849.582,2890.0,925.0,0.3195623894,129.46695156,404.49674595,0.0,424639.15,1334848.088,2991.0,934.0,0.3181179595,141.97230023,454.64577088,0.0,477870.44,1508876.2,3250.0,954.0,0.316706195,147.03705846,500.9124109,0.0,494819.29,1474311.183,3164.0,876.0,0.3356274413,156.39042035,564.8622032,0.0,534249.41,1603041.622,3155,937.0,0.333272326,169.33420285,570.17012807,0,-0.007017052,0.0105571943
Nortriptyline HCl,Nortriptyline HCl,Mayne Pharma In,6581959.23,38678010.0,387354.0,119316.0,0.181492262,16.992103425,55.164095595,0.0,6415381.74,33282501.0,334417.0,106940.0,0.2046632034,19.183778755,59.990478212,0.0,4727654.68,24513821.0,241878.0,83887.0,0.2029536672,19.545616716,56.357417478,0.0,4494781.35,18813351.0,187308.0,67884.0,0.2536459611,23.996739862,66.212676772,0.0,3462883.69,12792177.0,107266,42579.0,0.2887815107,32.28314368,81.328441016,0,0.138522015,0.1231242842
Nortriptyline HCl,Nortriptyline HCl,Avpak,282.64,1192.0,15.0,,0.2369584609,18.842666667,,1.0,1104.32,4007.0,65.0,15.0,0.29344353,16.989538462,73.621333333,0.0,1019.01,2896.0,58.0,14.0,0.3676767343,17.569137931,72.786428571,1.0,306.66,908.0,24.0,,0.3593039886,12.7775,,1.0,186.58,584.0,17,,0.3403076306,10.975294118,,1,-0.052869878,0.0947119697
Nortriptyline HCl,Nortriptyline HCl,AHP,2319.2,9316.0,240.0,81.0,0.2476309195,9.6633333333,28.632098765,0.0,582.08,2145.0,59.0,19.0,0.2774426827,9.8657627119,30.635789474,0.0,464.07,1355.0,39.0,23.0,0.3422546193,11.899230769,20.176956522,0.0,386.96,683.0,15.0,,0.550693402,25.797333333,,1.0,79.35,302.0,17,,0.9560051816,4.6676470588,,1,0.736002607,0.4017283078
Norvasc,Amlodipine Besylate,Pfizer/Viatris,20948654.05,3506161.0,57272.0,11913.0,6.0617028152,365.77479484,1758.4700789,0.0,23485180.01,3425892.75,53961.0,11499.0,6.9531689438,435.22507014,2042.3671632,0.0,24076817.88,3362928.5,50923.0,11150.0,7.2598460267,472.80831609,2159.3558637,0.0,23712299.57,3167611.5,44635.0,9982.0,7.5988664575,531.24901019,2375.5058676,0.0,18209246.96,2255678.0,31545,7526.0,8.1852801331,577.24669393,2419.5119532,0,0.0771712043,0.0779775757
Norvir,Ritonavir,Abbvie US LLC,100672046.4,11667870.642,286008.0,35167.0,8.6486413735,351.99031635,2862.6850854,0.0,36924156.42,4311796.0,103774.0,24977.0,8.6069128978,355.81317498,1478.326317,0.0,5783269.24,737711.5,15980.0,3843.0,7.9822272423,361.90671089,1504.8840073,0.0,2536813.92,339692.0,6533.0,1416.0,7.6552772584,388.30765651,1791.5352542,1.0,1550102.04,199918.5,3493,726.0,8.0557328919,443.77384483,2135.1267769,0,0.0523110555,-0.017597877
Nourianz,Istradefylline,"Kyowa Kirin, In",,,,,,,,,,,,,,,,,314453.22,6208.0,143.0,115.0,50.679148001,2198.9735664,2734.3758261,0.0,19460895.21,383752.0,9598.0,2623.0,50.714508503,2027.5990008,7419.3271864,0.0,37530853.6,696863.0,16899,3481.0,53.856165552,2220.8919818,10781.629876,0,0.061947895,0.0308680085
Novofine,Pen Needle,Novo Nordisk,7824619.55,19425267.0,142145.0,46821.0,0.4028068413,55.046744873,167.1177367,0.0,3111236.3,7313138.0,56465.0,30112.0,0.425431094,55.100262109,103.32214067,0.0,253496.49,582791.0,5321.0,2936.0,0.4349698091,47.640761135,86.340766349,0.0,35275.24,80991.0,788.0,539.0,0.435545184,44.765532995,65.445714286,0.0,6948.55,16305.0,138,82.0,0.4261606869,50.351811594,84.738414634,0,-0.021546552,0.0141895619
Novofine,Diabetic,Novo Nordisk,7824619.55,19425267.0,142145.0,46821.0,0.4028068413,55.046744873,167.1177367,0.0,3111236.3,7313138.0,56465.0,30112.0,0.425431094,55.100262109,103.32214067,0.0,253496.49,582791.0,5321.0,2936.0,0.4349698091,47.640761135,86.340766349,0.0,35275.24,80991.0,788.0,539.0,0.435545184,44.765532995,65.445714286,0.0,6948.55,16305.0,138,82.0,0.4261606869,50.351811594,84.738414634,0,-0.021546552,0.0141895619
Novofine 32,Pen Needle,Novo Nordisk,16900066.53,36043558.034,264630.0,94043.0,0.4688789745,63.863003174,179.70573599,0.0,16998451.53,34465003.515,248468.0,91085.0,0.4932090468,68.413041237,186.62185354,0.0,15526256.46,30023224.44,216993.0,80731.0,0.5171415379,71.551877065,192.32087377,0.0,14324399.03,26624398.0,190061.0,68653.0,0.5380177621,75.367376947,208.64928015,0.0,13445765.27,23676211.0,165237,62427.0,0.5679019025,81.372605833,215.38381261,0,0.0555448954,0.0490667956
Novofine 32,Diabetic,Novo Nordisk,16900066.53,36043558.034,264630.0,94043.0,0.4688789745,63.863003174,179.70573599,0.0,16998451.53,34465003.515,248468.0,91085.0,0.4932090468,68.413041237,186.62185354,0.0,15526256.46,30023224.44,216993.0,80731.0,0.5171415379,71.551877065,192.32087377,0.0,14324399.03,26624398.0,190061.0,68653.0,0.5380177621,75.367376947,208.64928015,0.0,13445765.27,23676211.0,165237,62427.0,0.5679019025,81.372605833,215.38381261,0,0.0555448954,0.0490667956
Novofine Autocover,Pen Needle,Novo Nordisk,13085114.4,18093416.947,208045.0,45192.0,0.7231975275,62.895596626,289.54492831,0.0,15869166.73,21077853.07,225869.0,54022.0,0.7528834496,70.258276833,293.7537805,0.0,16919281.55,21625581.723,226325.0,52037.0,0.7823734763,74.756573733,325.13944981,0.0,15905093.02,19660931.223,196892.0,44896.0,0.8089694654,80.780798712,354.26525793,0.0,14658127.58,17475220.42,168018,38867.0,0.8387950039,87.241412111,377.13555407,0,0.0368685591,0.0377666873
Novofine Autocover,Diabetic,Novo Nordisk,13085114.4,18093416.947,208045.0,45192.0,0.7231975275,62.895596626,289.54492831,0.0,15869166.73,21077853.07,225869.0,54022.0,0.7528834496,70.258276833,293.7537805,0.0,16919281.55,21625581.723,226325.0,52037.0,0.7823734763,74.756573733,325.13944981,0.0,15905093.02,19660931.223,196892.0,44896.0,0.8089694654,80.780798712,354.26525793,0.0,14658127.58,17475220.42,168018,38867.0,0.8387950039,87.241412111,377.13555407,0,0.0368685591,0.0377666873
Novofine Autocover,Safety,Novo Nordisk,13085114.4,18093416.947,208045.0,45192.0,0.7231975275,62.895596626,289.54492831,0.0,15869166.73,21077853.07,225869.0,54022.0,0.7528834496,70.258276833,293.7537805,0.0,16919281.55,21625581.723,226325.0,52037.0,0.7823734763,74.756573733,325.13944981,0.0,15905093.02,19660931.223,196892.0,44896.0,0.8089694654,80.780798712,354.26525793,0.0,14658127.58,17475220.42,168018,38867.0,0.8387950039,87.241412111,377.13555407,0,0.0368685591,0.0377666873
Novofine Plus,Pen Needle,Novo Nordisk,3159914.59,7384690.0,55723.0,25330.0,0.4279007771,56.707546076,124.74988512,0.0,4032683.48,8980914.353,66267.0,28775.0,0.4490281637,60.855078395,140.14538593,0.0,4513671.99,9607190.0,69811.0,29864.0,0.4698222883,64.655598545,151.1409051,0.0,4867127.08,9971488.0,71105.0,28836.0,0.4881043912,68.449856972,168.78648495,0.0,5045520.29,9779269.0,68143,28495.0,0.5159404338,74.043119469,177.06686401,0,0.0570288714,0.0478862031
Novofine Plus,Diabetic,Novo Nordisk,3159914.59,7384690.0,55723.0,25330.0,0.4279007771,56.707546076,124.74988512,0.0,4032683.48,8980914.353,66267.0,28775.0,0.4490281637,60.855078395,140.14538593,0.0,4513671.99,9607190.0,69811.0,29864.0,0.4698222883,64.655598545,151.1409051,0.0,4867127.08,9971488.0,71105.0,28836.0,0.4881043912,68.449856972,168.78648495,0.0,5045520.29,9779269.0,68143,28495.0,0.5159404338,74.043119469,177.06686401,0,0.0570288714,0.0478862031
Novolin 70-30,Insulin NPh Hum/Reg Insulin Hm,Novo Nordisk-Wa,17234200.59,6028216.0,179699.0,38441.0,2.8589222068,95.905934869,448.32862282,0.0,13684661.18,4890912.0,143661.0,33863.0,2.7979773874,95.256619263,404.11839412,0.0,12764170.79,4532411.0,127893.0,29739.0,2.8161988818,99.803513797,429.20645583,0.0,11583056.68,4021840.0,109219.0,26128.0,2.8800391562,106.05349509,443.3196831,0.0,9159621.87,3156370.0,81438,20130.0,2.9019480828,112.47356111,455.02344113,0,0.0076071627,0.0037413718
Novolin 70-30,Insulin NPh Hum/Reg Insulin Hm,Novo Nordisk,158481644.51,11501563.881,410818.0,81034.0,13.779138746,385.7709363,1955.7425835,0.0,150042890.03,10975388.1,377260.0,76529.0,13.670850512,397.71746284,1960.6017331,0.0,142736853.33,10396974.4,343941.0,70749.0,13.728691429,415.00389116,2017.5105419,0.0,131385810.81,9427284.82,299612.0,62498.0,13.936760511,438.51985505,2102.2402446,0.0,123783657.29,8828791.4,265056,57110.0,14.020453274,467.00945193,2167.4602922,0,0.0060051805,0.0043497951
Novolin 70-30 Flexpen,Insulin NPh Hum/Reg Insulin Hm,Novo Nordisk-Wa,,,,,,,,,10490.21,3657.0,156.0,141.0,2.8685288488,67.244935897,74.398652482,0.0,458891.0,157650.0,6671.0,2346.0,2.9108214399,68.788937191,195.60571185,0.0,944814.2,323334.0,12961.0,4355.0,2.9220997482,72.896705501,216.94929966,0.0,1021185.4,332949.0,12431,4278.0,3.0670925577,82.148290564,238.70626461,0,0.0496193908,0.0225609886
Novolin 70-30 Flexpen,Insulin NPh Hum/Reg Insulin Hm,Novo Nordisk,,,,,,,,,54303.77,3156.0,123.0,119.0,17.206517744,441.49406504,456.33420168,0.0,9120905.0,517525.0,21598.0,7464.0,17.624085793,422.30322252,1221.9862004,0.0,24370867.2,1373924.0,55753.0,15465.0,17.738147962,437.12207774,1575.8724345,0.0,41800801.26,2337264.0,87793,23103.0,17.884501391,476.1290907,1809.323519,0,0.0082507729,0.0129654125
Novolin N,Insulin NPh Human Isophane,Novo Nordisk-Wa,9071036.83,3360122.0,121773.0,28050.0,2.6996153205,74.491363685,323.38812228,0.0,7260308.23,2721800.0,98568.0,24866.0,2.6674657322,73.657862897,291.97732768,0.0,6893304.73,2580450.0,90834.0,22416.0,2.6713576043,75.889036374,307.51716319,0.0,6105058.88,2258043.0,77250.0,19552.0,2.7036946949,79.029888414,312.24728314,0.0,4697383.25,1704724.82,55470,14498.0,2.7555082174,84.683310799,324.00215547,0,0.0191639694,0.0051362977
Novolin N,Insulin NPh Human Isophane,Novo Nordisk,81151850.31,5878631.09,248172.0,53744.0,13.804548894,326.99841364,1509.9704211,0.0,75636736.26,5525329.282,225276.0,50117.0,13.689091165,335.75141719,1509.2031897,0.0,71365882.94,5180979.266,204030.0,46632.0,13.774593426,349.78132108,1530.405793,0.0,64245556.08,4614176.42,173524.0,40163.0,13.923515322,370.24017473,1599.6204487,0.0,58738014.25,4188743.0,145906,34837.0,14.022826001,402.57435781,1686.0813001,0,0.0071325866,0.003929767
Novolin N Flexpen,Insulin NPh Human Isophane,Novo Nordisk-Wa,,,,,,,,,,,,,,,,,,,,,,,,,204542.13,71211.0,3382.0,1572.0,2.8723389645,60.47963631,130.11585878,0.0,439746.65,152061.0,6867,2505.0,2.8919094968,64.037665647,175.54756487,0,0.0068134481,0.0068134481
Novolin N Flexpen,Insulin NPh Human Isophane,Novo Nordisk,,,,,,,,,,,,,,,,,,,,,,,,,3919654.51,222439.0,11368.0,4997.0,17.62125576,344.79719476,784.40154293,0.0,11530340.26,651533.0,31199,10308.0,17.69724674,369.57403314,1118.5817094,0,0.0043124611,0.0043124611
Novolin R,Insulin Regular,Novo Nordisk-Wa,5561319.59,1953041.0,75781.0,21536.0,2.8475180961,73.386727412,258.23363624,0.0,4684398.7,1667683.0,63572.0,19132.0,2.8089263367,73.686508211,244.84626281,0.0,4525435.7,1605562.0,58641.0,17488.0,2.8185991572,77.171871216,258.77377059,0.0,4121791.38,1452662.81,50586.0,15018.0,2.8374040773,81.480871783,274.45674391,0.0,3178184.2,1102256.52,36514,11281.0,2.8833435252,87.040154461,281.72894247,0,0.0161906611,0.003130589
Novolin R,Human,Novo Nordisk-Wa,5561319.59,1953041.0,75781.0,21536.0,2.8475180961,73.386727412,258.23363624,0.0,4684398.7,1667683.0,63572.0,19132.0,2.8089263367,73.686508211,244.84626281,0.0,4525435.7,1605562.0,58641.0,17488.0,2.8185991572,77.171871216,258.77377059,0.0,4121791.38,1452662.81,50586.0,15018.0,2.8374040773,81.480871783,274.45674391,0.0,3178184.2,1102256.52,36514,11281.0,2.8833435252,87.040154461,281.72894247,0,0.0161906611,0.003130589
Novolin R,Insulin Regular,Novo Nordisk,62749983.87,4442954.5,287294.0,71505.0,14.123481091,218.41731421,877.56078414,0.0,60032860.08,4271586.493,261512.0,65490.0,14.053996139,229.56063232,916.67216491,0.0,56407453.77,4008605.15,234842.0,59452.0,14.071591404,240.19320977,948.7898434,0.0,50412949.26,3551675.635,195325.0,50740.0,14.194131008,258.09778195,993.55438037,0.0,45046217.65,3161736.286,161939,42474.0,14.247303878,278.16781412,1060.5598166,0,0.0037461167,0.0021846202
Novolin R,Human,Novo Nordisk,62749983.87,4442954.5,287294.0,71505.0,14.123481091,218.41731421,877.56078414,0.0,60032860.08,4271586.493,261512.0,65490.0,14.053996139,229.56063232,916.67216491,0.0,56407453.77,4008605.15,234842.0,59452.0,14.071591404,240.19320977,948.7898434,0.0,50412949.26,3551675.635,195325.0,50740.0,14.194131008,258.09778195,993.55438037,0.0,45046217.65,3161736.286,161939,42474.0,14.247303878,278.16781412,1060.5598166,0,0.0037461167,0.0021846202
Novolin R Flexpen,Insulin Regular,Novo Nordisk-Wa,,,,,,,,,,,,,,,,,,,,,,,,,125083.59,43386.0,2045.0,1095.0,2.8830403817,61.165569682,114.23158904,0.0,199893.46,67851.0,2828,1199.0,2.9460650543,70.683684583,166.71681401,0,0.021860489,0.021860489
Novolin R Flexpen,Human,Novo Nordisk-Wa,,,,,,,,,,,,,,,,,,,,,,,,,125083.59,43386.0,2045.0,1095.0,2.8830403817,61.165569682,114.23158904,0.0,199893.46,67851.0,2828,1199.0,2.9460650543,70.683684583,166.71681401,0,0.021860489,0.021860489
Novolin R Flexpen,Insulin Regular,Novo Nordisk,,,,,,,,,,,,,,,,,,,,,,,,,2052605.35,114946.0,6963.0,3454.0,17.85712726,294.7874982,594.26906485,0.0,8286202.67,460319.6,27590,9846.0,18.000977299,300.33355092,841.58060837,0,0.0080556092,0.0080556092
Novolin R Flexpen,Human,Novo Nordisk,,,,,,,,,,,,,,,,,,,,,,,,,2052605.35,114946.0,6963.0,3454.0,17.85712726,294.7874982,594.26906485,0.0,8286202.67,460319.6,27590,9846.0,18.000977299,300.33355092,841.58060837,0,0.0080556092,0.0080556092
Novolog,Insulin Aspart,Novo Nordisk-Wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824249.87,112315.0,4277,2326.0,7.3387336509,192.71682722,354.36365864,0,,
Novolog,Insulin Aspart,Novo Nordisk,695617825.44,25166464.511,1271339.0,282388.0,27.640665423,547.15369027,2463.3406003,0.0,688321933.46,24126631.858,1181034.0,263238.0,28.529549318,582.81297021,2614.8273937,0.0,658501235.58,22429284.17,1055498.0,236250.0,29.358994723,623.87729354,2787.3068173,0.0,586977753.07,19940950.43,841908.0,199643.0,29.435796209,697.19940073,2940.1369097,0.0,545573494.44,18320661.974,712991,173100.0,29.779136541,765.18987538,3151.7821747,0,0.0116640409,0.0188046107
Novolog Flexpen,Insulin Aspart,Novo Nordisk-Wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962577.41,167696.0,8071,5430.0,5.7400141327,119.26371082,177.27024125,0,,
Novolog Flexpen,Insulin Aspart,Novo Nordisk,1532049707.0,43489117.8,2185868.0,545984.0,35.228346411,700.88848319,2806.0340724,0.0,1712463099.3,47012151.2,2353367.0,583205.0,36.425967661,727.665128,2936.2970127,0.0,1843976249.2,49160590.16,2453993.0,602071.0,37.509237444,751.41870788,3062.7222524,0.0,1844084367.7,48574801.72,2265569.0,585300.0,37.963806385,813.96080529,3150.6652446,0.0,1816712461.5,47289980.0,2106646,564394.0,38.416435395,862.37197019,3218.8727405,0,0.0119226456,0.0218948293
Novolog Mix 70-30,Insulin Aspart Prot/Insuln Asp,Novo Nordisk-Wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75423.66,10340.0,380,222.0,7.2943578337,198.48331579,339.74621622,0,,
Novolog Mix 70-30,Insulin Aspart Prot/Insuln Asp,Novo Nordisk,167208159.7,5880464.8,220493.0,42294.0,28.434514173,758.33772365,3953.4723531,0.0,150733269.63,5133489.428,187752.0,36425.0,29.36273109,802.83176547,4138.1817331,0.0,133670582.96,4393063.0,153971.0,30406.0,30.427649902,868.15428204,4396.1909807,0.0,112025124.49,3649022.0,120938.0,24734.0,30.700040858,926.30210926,4529.195621,0.0,91320836.24,2942647.0,92486,19682.0,31.033568158,987.40172826,4639.8148684,0,0.010864067,0.0221072646
Novolog Mix 70-30 Flexpen,Insulin Aspart Prot/Insuln Asp,Novo Nordisk-Wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345975.86,60078.0,2474,1226.0,5.758777922,139.84472918,282.19890701,0,,
Novolog Mix 70-30 Flexpen,Insulin Aspart Prot/Insuln Asp,Novo Nordisk,464012033.07,13239307.0,478052.0,96448.0,35.048060527,970.63087922,4811.0073104,0.0,465940201.35,12856601.0,458457.0,92490.0,36.241320809,1016.3225806,5037.735986,0.0,457454253.88,12207512.0,427135.0,86519.0,37.47317667,1070.9828365,5287.3271059,0.0,421364939.06,11139052.0,373649.0,78223.0,37.827719905,1127.702574,5386.7141258,0.0,386507976.54,10093697.0,326214,71201.0,38.29201298,1184.8295185,5428.4065749,0,0.0122738848,0.0223769554
Novolog Penfill,Insulin Aspart,Novo Nordisk,6011742.45,179019.0,8004.0,3153.0,33.581588826,751.09226012,1906.6737869,0.0,6486117.34,186513.0,8283.0,3275.0,34.775685019,783.06378607,1980.4938443,0.0,6959634.01,195508.0,8971.0,3569.0,35.597694263,775.79244343,1950.0235388,0.0,8204521.88,227470.0,9823.0,3698.0,36.068588737,835.23586277,2218.6376095,0.0,9825961.38,267829.0,10969,4350.0,36.687443779,895.79372595,2258.8416966,0,0.0171577282,0.0223604803
